fill	x	y	xmin	xmax	ymin	ymax
#EFECF6	23030	324	23005	23055	299	349
#FAF9FC	23080	374	23055	23105	349	399
#F9F9FC	22780	24	22755	22805	-1	49
#F6F4FA	22880	124	22855	22905	99	149
#F4F3F9	22980	224	22955	23005	199	249
#F6F5FA	22830	74	22805	22855	49	99
#FEFCFC	22930	174	22905	22955	149	199
#F3F1F9	23030	274	23005	23055	249	299
#FDFCFE	23080	324	23055	23105	299	349
#F3F1F8	23130	374	23105	23155	349	399
#F5F3F9	22830	24	22805	22855	-1	49
#F8F7FB	22880	74	22855	22905	49	99
#FBFAFD	22930	124	22905	22955	99	149
#FCFCFD	22980	174	22955	23005	149	199
#FBFBFD	23030	224	23005	23055	199	249
#F6F5FA	23080	274	23055	23105	249	299
#F7F6FB	23130	324	23105	23155	299	349
#ECE9F5	22880	24	22855	22905	-1	49
#FFFEFE	22980	124	22955	23005	99	149
#FEFCFC	23080	224	23055	23105	199	249
#FBFAFD	22930	74	22905	22955	49	99
#F5F4FA	23030	174	23005	23055	149	199
#FBF6F5	23130	274	23105	23155	249	299
#FCF9F8	23180	324	23155	23205	299	349
#F8F7FB	22930	24	22905	22955	-1	49
#FFFEFE	22980	74	22955	23005	49	99
#FAF9FC	23030	124	23005	23055	99	149
#FDFBFB	23080	174	23055	23105	149	199
#F8F0EF	23130	224	23105	23155	199	249
#FAF3F2	23180	274	23155	23205	249	299
#FAFAFC	22980	24	22955	23005	-1	49
#F5F4FA	23080	124	23055	23105	99	149
#F9F1F0	23180	224	23155	23205	199	249
#FCFCFE	23030	74	23005	23055	49	99
#FCFCFD	23130	174	23105	23155	149	199
#FBF6F6	23230	274	23205	23255	249	299
#F0EEF7	23030	24	23005	23055	-1	49
#F6F5FA	23080	74	23055	23105	49	99
#FDFDFE	23130	124	23105	23155	99	149
#FBF6F5	23180	174	23155	23205	149	199
#FAF3F3	23230	224	23205	23255	199	249
#F7F6FB	23080	24	23055	23105	-1	49
#FEFDFD	23180	124	23155	23205	99	149
#F2F0F8	23130	74	23105	23155	49	99
#FAF3F2	23230	174	23205	23255	149	199
#F8EFEE	23280	224	23255	23305	199	249
#FAF9FC	23130	24	23105	23155	-1	49
#F5F4FA	23180	74	23155	23205	49	99
#FFFFFF	23230	124	23205	23255	99	149
#FAF4F3	23280	174	23255	23305	149	199
#FDFBFB	23180	24	23155	23205	-1	49
#FEFEFF	23280	124	23255	23305	99	149
#F5F4FA	23230	74	23205	23255	49	99
#FEFEFF	23330	174	23305	23355	149	199
#EEEBF6	23230	24	23205	23255	-1	49
#F2F1F8	23280	74	23255	23305	49	99
#FEFEFE	23330	124	23305	23355	99	149
#F1EFF7	23280	24	23255	23305	-1	49
#FEFEFE	23330	74	23305	23355	49	99
#FDFDFE	23380	124	23355	23405	99	149
#FCFBFD	23330	24	23305	23355	-1	49
#FEFEFF	23380	74	23355	23405	49	99
#F6F5FA	23380	24	23355	23405	-1	49
#FEFCFB	23430	74	23405	23455	49	99
#F6F5FA	23430	24	23405	23455	-1	49
#F4F2F9	23480	24	23455	23505	-1	49
